# x_m,y_m (laser endpoints from GT-aligned scans, 10 cm dedupe)
24.90,129.00
24.90,129.20
24.90,129.40
24.90,129.90
24.90,131.60
24.90,131.70
24.90,131.80
24.90,133.30
24.90,133.40
24.90,133.90
24.90,134.00
24.90,134.10
24.90,134.20
24.90,134.30
24.90,134.60
24.90,134.70
24.90,134.80
25.00,128.50
25.00,128.60
25.00,128.80
25.00,128.90
25.00,129.00
25.00,130.00
25.00,131.20
25.00,131.30
25.00,131.40
25.00,131.50
25.00,131.60
25.00,133.80
25.00,133.90
25.00,134.00
25.00,134.80
25.10,128.40
25.10,128.50
25.10,128.60
25.10,128.80
25.10,129.00
25.10,130.00
25.10,130.10
25.10,131.20
25.10,131.30
25.10,131.40
25.10,131.50
25.10,131.70
25.10,134.00
25.10,134.20
25.10,134.40
25.10,134.50
25.10,134.80
25.10,134.90
25.10,135.20
25.10,135.30
25.10,135.40
25.20,128.20
25.20,128.30
25.20,128.40
25.20,128.70
25.20,128.80
25.20,128.90
25.20,130.00
25.20,131.40
25.20,131.50
25.20,131.70
25.20,131.80
25.20,134.20
25.20,134.40
25.20,134.50
25.20,134.90
25.20,135.00
25.20,135.10
25.20,135.20
25.20,135.30
25.20,135.40
25.20,135.50
25.20,143.80
25.30,128.10
25.30,128.20
25.30,128.30
25.30,128.70
25.30,128.80
25.30,129.10
25.30,130.10
25.30,131.50
25.30,131.70
25.30,131.80
25.30,133.50
25.30,134.20
25.30,134.30
25.30,134.40
25.30,134.90
25.30,135.00
25.30,135.10
25.30,135.40
25.30,135.50
25.30,135.60
25.30,142.60
25.30,143.90
25.40,128.00
25.40,128.10
25.40,128.80
25.40,128.90
25.40,130.20
25.40,131.80
25.40,131.90
25.40,132.00
25.40,133.60
25.40,134.20
25.40,134.30
25.40,134.40
25.40,134.90
25.40,135.60
25.40,135.70
25.50,127.90
25.50,128.00
25.50,129.70
25.50,130.20
25.50,131.90
25.50,132.00
25.50,134.90
25.50,135.70
25.60,127.70
25.60,127.80
25.60,127.90
25.60,130.20
25.60,130.30
25.60,132.00
25.60,135.70
25.70,127.60
25.70,127.70
25.70,127.80
25.70,129.30
25.70,129.70
25.70,130.00
25.70,130.10
25.70,130.20
25.70,130.30
25.80,127.50
25.80,127.60
25.80,127.70
25.80,129.90
25.80,130.00
25.80,130.10
25.80,130.30
25.80,131.90
25.80,135.60
25.80,144.00
25.90,127.40
25.90,127.50
25.90,129.40
25.90,129.70
25.90,129.80
25.90,130.00
25.90,131.90
25.90,142.80
25.90,144.20
26.00,127.30
26.00,127.40
26.00,129.40
26.00,129.50
26.00,129.60
26.00,129.70
26.00,129.80
26.00,130.00
26.00,131.90
26.10,127.10
26.10,127.20
26.10,127.30
26.10,127.40
26.10,127.50
26.10,127.60
26.10,129.50
26.10,130.00
26.10,130.10
26.10,133.20
26.10,133.30
26.20,127.00
26.20,127.10
26.20,127.20
26.20,127.40
26.20,129.70
26.20,130.10
26.20,130.60
26.20,133.30
26.20,144.30
26.30,126.80
26.30,126.90
26.30,127.00
26.30,127.70
26.30,130.70
26.30,132.00
26.30,132.10
26.30,132.20
26.30,132.50
26.30,132.60
26.30,132.70
26.30,132.80
26.30,133.10
26.30,133.30
26.30,133.60
26.30,133.70
26.30,144.30
26.40,126.80
26.40,126.90
26.40,127.00
26.40,127.50
26.40,127.90
26.40,130.60
26.40,130.70
26.40,132.10
26.40,132.20
26.40,132.40
26.40,132.50
26.40,132.60
26.40,132.70
26.40,133.00
26.40,133.40
26.40,133.50
26.40,133.60
26.40,133.70
26.50,126.80
26.50,130.30
26.50,132.20
26.50,132.30
26.50,132.40
26.50,132.50
26.50,133.40
26.50,133.50
26.50,133.60
26.50,133.70
26.50,134.90
26.50,144.40
26.60,126.80
26.60,126.90
26.60,132.20
26.60,132.30
26.60,132.40
26.60,132.80
26.60,132.90
26.60,133.30
26.60,133.40
26.60,133.80
26.60,133.90
26.60,134.90
26.60,135.00
26.60,144.50
26.70,126.90
26.70,130.10
26.70,132.10
26.70,132.30
26.70,132.40
26.70,133.50
26.70,133.60
26.70,135.00
26.70,135.10
26.80,126.90
26.80,130.10
26.80,130.20
26.80,132.20
26.80,132.40
26.80,132.50
26.80,133.40
26.80,133.50
26.80,135.00
26.80,135.10
26.80,143.40
26.80,144.60
26.90,126.70
26.90,126.80
26.90,126.90
26.90,132.10
26.90,132.40
26.90,132.50
26.90,133.50
26.90,134.00
26.90,135.00
26.90,135.10
26.90,136.10
26.90,136.20
26.90,136.30
27.00,126.50
27.00,126.60
27.00,126.70
27.00,130.90
27.00,131.00
27.00,132.10
27.00,132.40
27.00,132.50
27.00,132.60
27.00,132.70
27.00,133.50
27.00,133.60
27.00,134.00
27.00,134.10
27.00,135.10
27.00,135.20
27.00,135.80
27.00,135.90
27.00,136.00
27.00,136.10
27.00,136.20
27.00,136.30
27.00,136.40
27.10,126.40
27.10,130.10
27.10,132.20
27.10,132.40
27.10,132.50
27.10,133.00
27.10,133.50
27.10,133.60
27.10,133.70
27.10,135.20
27.10,135.60
27.10,135.70
27.10,135.80
27.10,135.90
27.10,136.30
27.10,136.40
27.10,136.50
27.10,144.60
27.10,144.70
27.20,126.50
27.20,130.10
27.20,131.10
27.20,132.30
27.20,132.40
27.20,132.80
27.20,133.00
27.20,133.60
27.20,133.70
27.20,133.80
27.20,135.20
27.20,135.30
27.20,135.40
27.20,135.50
27.20,135.60
27.20,136.40
27.20,136.50
27.20,144.80
27.30,126.50
27.30,132.20
27.30,132.30
27.30,132.40
27.30,132.50
27.30,132.90
27.30,133.00
27.30,133.40
27.30,133.50
27.30,133.60
27.30,133.70
27.30,135.20
27.30,135.30
27.30,135.40
27.30,136.40
27.30,136.50
27.30,143.40
27.30,144.70
27.40,126.60
27.40,132.40
27.40,132.50
27.40,133.00
27.40,133.10
27.40,133.20
27.40,133.30
27.40,133.40
27.40,133.50
27.40,133.60
27.40,135.20
27.40,135.30
27.40,136.40
27.40,136.50
27.40,136.60
27.50,126.60
27.50,127.80
27.50,132.50
27.50,132.60
27.50,133.00
27.50,133.10
27.50,133.20
27.50,133.30
27.50,133.40
27.50,133.50
27.50,136.50
27.50,136.60
27.50,144.90
27.60,126.60
27.60,126.70
27.60,127.80
27.60,130.50
27.60,130.60
27.60,132.50
27.60,132.60
27.60,133.20
27.60,133.50
27.60,136.60
27.60,143.70
27.60,144.90
27.60,145.00
27.70,126.90
27.70,127.00
27.70,130.50
27.70,130.60
27.70,132.60
27.70,133.40
27.70,133.60
27.70,136.60
27.70,136.70
27.70,145.00
27.80,126.80
27.80,127.00
27.80,127.10
27.80,132.60
27.80,132.70
27.80,136.60
27.80,136.70
27.80,145.00
27.90,126.90
27.90,132.60
27.90,132.70
27.90,133.00
27.90,133.60
27.90,133.70
27.90,136.10
27.90,136.60
27.90,136.70
27.90,145.00
27.90,145.10
28.00,126.80
28.00,132.70
28.00,132.80
28.00,133.00
28.00,133.10
28.00,133.60
28.00,133.70
28.00,136.50
28.00,136.60
28.00,136.70
28.00,145.00
28.00,145.10
28.10,127.10
28.10,127.20
28.10,127.30
28.10,132.80
28.10,136.40
28.10,136.50
28.10,136.60
28.10,136.70
28.20,126.90
28.20,127.30
28.20,132.80
28.20,132.90
28.20,133.30
28.20,136.10
28.20,136.20
28.20,136.30
28.20,136.40
28.20,136.50
28.20,136.60
28.20,136.70
28.20,136.80
28.20,145.20
28.30,126.90
28.30,127.00
28.30,132.80
28.30,132.90
28.30,133.30
28.30,136.20
28.30,136.30
28.30,136.40
28.30,136.50
28.30,136.60
28.30,136.70
28.30,136.80
28.30,136.90
28.30,143.90
28.30,145.20
28.30,145.30
28.40,127.00
28.40,136.10
28.40,136.20
28.40,136.30
28.40,136.40
28.40,136.80
28.40,136.90
28.40,145.30
28.50,127.00
28.50,136.20
28.50,136.80
28.50,136.90
28.50,137.00
28.50,145.30
28.50,145.40
28.60,127.00
28.60,136.80
28.60,136.90
28.60,137.00
28.60,145.40
28.70,127.10
28.70,136.90
28.70,137.00
28.70,144.30
28.70,145.40
28.80,127.10
28.80,127.20
28.80,136.80
28.80,137.00
28.80,137.10
28.80,145.40
28.80,145.50
28.90,127.20
28.90,136.50
28.90,136.60
28.90,136.80
28.90,137.00
28.90,137.10
28.90,145.40
28.90,145.50
28.90,145.60
29.00,127.20
29.00,127.30
29.00,136.50
29.00,136.60
29.00,136.70
29.00,136.80
29.00,136.90
29.00,137.00
29.00,137.10
29.00,145.60
29.10,127.30
29.10,127.40
29.10,128.60
29.10,128.80
29.10,128.90
29.10,136.50
29.10,136.60
29.10,136.70
29.10,136.80
29.10,136.90
29.10,137.00
29.10,145.60
29.10,145.70
29.20,127.30
29.20,127.40
29.20,128.60
29.20,128.80
29.20,128.90
29.20,132.30
29.20,132.40
29.20,132.50
29.20,132.60
29.20,132.70
29.20,132.80
29.20,136.50
29.20,136.60
29.20,136.70
29.20,145.70
29.30,127.40
29.30,127.50
29.30,128.30
29.30,132.30
29.30,132.40
29.30,132.50
29.30,132.60
29.30,132.70
29.30,132.80
29.30,136.60
29.30,144.40
29.30,145.70
29.40,127.40
29.40,128.30
29.40,128.40
29.40,132.10
29.40,132.20
29.40,132.30
29.40,132.60
29.40,132.80
29.40,136.50
29.40,136.60
29.40,136.70
29.40,144.60
29.40,145.80
29.50,128.30
29.50,128.40
29.50,131.90
29.50,132.00
29.50,132.10
29.50,132.20
29.50,132.30
29.50,132.40
29.50,132.50
29.50,136.50
29.50,136.60
29.50,136.70
29.50,140.40
29.50,140.50
29.50,140.60
29.50,145.80
29.60,128.20
29.60,128.30
29.60,128.40
29.60,131.80
29.60,131.90
29.60,132.10
29.60,132.30
29.60,132.40
29.60,132.50
29.60,132.60
29.60,136.40
29.60,136.50
29.60,136.60
29.60,136.70
29.60,137.30
29.60,137.40
29.60,140.20
29.60,140.30
29.60,140.50
29.60,140.60
29.60,140.70
29.60,140.90
29.60,141.00
29.60,145.90
29.70,128.30
29.70,131.80
29.70,131.90
29.70,132.40
29.70,132.50
29.70,132.70
29.70,132.80
29.70,136.40
29.70,136.50
29.70,136.60
29.70,136.70
29.70,136.80
29.70,137.00
29.70,137.10
29.70,137.20
29.70,137.40
29.70,137.50
29.70,139.90
29.70,140.00
29.70,140.10
29.70,140.70
29.70,140.80
29.70,141.00
29.70,141.10
29.70,145.90
29.80,131.80
29.80,131.90
29.80,132.00
29.80,132.50
29.80,132.60
29.80,132.80
29.80,132.90
29.80,133.00
29.80,133.10
29.80,136.50
29.80,136.60
29.80,136.70
29.80,136.80
29.80,136.90
29.80,137.00
29.80,137.10
29.80,137.20
29.80,137.30
29.80,137.40
29.80,137.50
29.80,139.70
29.80,140.60
29.80,140.70
29.80,140.90
29.80,141.00
29.80,141.10
29.80,146.00
29.90,127.60
29.90,127.70
29.90,131.60
29.90,131.70
29.90,132.00
29.90,132.10
29.90,132.30
29.90,132.40
29.90,132.70
29.90,132.80
29.90,132.90
29.90,133.00
29.90,133.10
29.90,136.40
29.90,136.50
29.90,136.60
29.90,136.70
29.90,136.80
29.90,136.90
29.90,137.00
29.90,137.10
29.90,137.20
29.90,137.30
29.90,137.50
29.90,137.60
29.90,139.70
29.90,139.90
29.90,140.80
29.90,140.90
29.90,141.00
29.90,141.10
29.90,146.00
30.00,127.70
30.00,131.60
30.00,132.10
30.00,132.20
30.00,132.60
30.00,132.70
30.00,133.10
30.00,133.20
30.00,136.40
30.00,136.50
30.00,136.60
30.00,136.70
30.00,136.80
30.00,136.90
30.00,137.00
30.00,137.10
30.00,137.20
30.00,137.30
30.00,137.40
30.00,137.50
30.00,137.60
30.00,139.40
30.00,139.70
30.00,141.10
30.00,141.20
30.00,144.80
30.00,146.00
30.00,146.10
30.10,127.70
30.10,132.40
30.10,132.50
30.10,132.60
30.10,133.10
30.10,133.20
30.10,134.60
30.10,136.60
30.10,136.70
30.10,136.80
30.10,136.90
30.10,137.00
30.10,137.10
30.10,137.20
30.10,137.50
30.10,137.60
30.10,139.40
30.10,141.20
30.10,146.10
30.10,146.20
30.20,132.50
30.20,132.60
30.20,132.90
30.20,133.00
30.20,134.60
30.20,135.00
30.20,135.10
30.20,136.70
30.20,136.80
30.20,136.90
30.20,137.00
30.20,137.10
30.20,137.20
30.20,137.40
30.20,137.50
30.20,137.60
30.20,137.70
30.20,139.60
30.20,141.20
30.20,141.30
30.20,146.20
30.30,127.00
30.30,130.60
30.30,132.60
30.30,132.70
30.30,132.80
30.30,132.90
30.30,135.00
30.30,135.10
30.30,136.70
30.30,136.80
30.30,136.90
30.30,137.00
30.30,137.10
30.30,137.20
30.30,137.30
30.30,137.40
30.30,137.50
30.30,137.60
30.30,137.70
30.30,141.30
30.30,146.20
30.30,148.00
30.30,148.10
30.30,148.50
30.30,148.60
30.30,148.70
30.30,148.80
30.40,130.60
30.40,131.60
30.40,131.80
30.40,132.40
30.40,132.70
30.40,134.20
30.40,134.70
30.40,134.80
30.40,135.00
30.40,135.10
30.40,135.30
30.40,135.40
30.40,137.20
30.40,137.30
30.40,137.40
30.40,137.50
30.40,141.30
30.40,141.40
30.40,146.20
30.40,146.30
30.40,147.80
30.40,147.90
30.40,148.00
30.40,148.10
30.40,148.40
30.40,148.50
30.40,148.60
30.40,148.70
30.40,148.80
30.40,150.00
30.40,150.10
30.40,150.20
30.40,150.30
30.40,150.40
30.40,150.50
30.40,150.60
30.50,132.00
30.50,134.60
30.50,135.00
30.50,135.10
30.50,135.20
30.50,135.30
30.50,135.40
30.50,137.30
30.50,137.40
30.50,137.50
30.50,137.60
30.50,137.70
30.50,137.80
30.50,141.30
30.50,141.40
30.50,146.30
30.50,147.60
30.50,147.70
30.50,147.80
30.50,147.90
30.50,148.00
30.50,148.10
30.50,148.20
30.50,148.30
30.50,148.40
30.50,148.50
30.50,148.60
30.50,148.70
30.50,148.80
30.50,149.90
30.50,150.00
30.50,150.10
30.50,150.20
30.50,150.30
30.50,150.40
30.50,150.50
30.50,150.60
30.50,150.70
30.50,150.80
30.50,150.90
30.60,132.20
30.60,132.30
30.60,132.40
30.60,133.40
30.60,135.10
30.60,135.20
30.60,135.40
30.60,135.50
30.60,137.30
30.60,137.40
30.60,137.50
30.60,137.60
30.60,137.70
30.60,137.80
30.60,137.90
30.60,141.40
30.60,141.50
30.60,144.20
30.60,146.30
30.60,147.50
30.60,147.60
30.60,147.70
30.60,147.80
30.60,148.20
30.60,148.30
30.60,148.80
30.60,148.90
30.60,149.70
30.60,149.80
30.60,149.90
30.60,150.60
30.60,150.80
30.60,150.90
30.60,151.00
30.70,124.80
30.70,128.80
30.70,129.10
30.70,129.20
30.70,129.30
30.70,131.80
30.70,132.10
30.70,132.20
30.70,132.30
30.70,132.40
30.70,133.50
30.70,133.70
30.70,133.80
30.70,133.90
30.70,134.00
30.70,134.40
30.70,135.20
30.70,135.50
30.70,135.60
30.70,137.40
30.70,137.50
30.70,137.60
30.70,137.70
30.70,137.80
30.70,138.70
30.70,138.80
30.70,138.90
30.70,139.00
30.70,139.10
30.70,141.50
30.70,144.30
30.70,145.00
30.70,145.20
30.70,146.40
30.70,147.30
30.70,147.40
30.70,147.50
30.70,147.60
30.70,149.70
30.70,149.80
30.70,150.90
30.70,151.00
30.70,151.10
30.70,151.20
30.70,151.30
30.70,151.40
30.80,128.80
30.80,129.00
30.80,129.10
30.80,129.20
30.80,129.30
30.80,132.00
30.80,132.10
30.80,132.30
30.80,132.40
30.80,132.50
30.80,133.70
30.80,133.90
30.80,134.00
30.80,135.10
30.80,135.20
30.80,135.30
30.80,135.40
30.80,135.50
30.80,135.60
30.80,135.70
30.80,137.40
30.80,137.50
30.80,137.60
30.80,137.70
30.80,138.50
30.80,138.60
30.80,138.70
30.80,138.80
30.80,141.50
30.80,141.60
30.80,144.30
30.80,146.40
30.80,146.50
30.80,147.30
30.80,147.40
30.80,147.50
30.80,148.80
30.80,149.40
30.80,149.50
30.80,149.60
30.80,149.70
30.80,151.40
30.80,151.50
30.90,125.00
30.90,128.70
30.90,128.80
30.90,128.90
30.90,129.20
30.90,129.30
30.90,129.60
30.90,129.70
30.90,129.90
30.90,131.70
30.90,131.90
30.90,132.00
30.90,132.10
30.90,132.40
30.90,132.50
30.90,133.70
30.90,133.80
30.90,133.90
30.90,134.00
30.90,134.80
30.90,135.10
30.90,135.20
30.90,135.30
30.90,135.40
30.90,135.50
30.90,135.60
30.90,135.70
30.90,135.80
30.90,135.90
30.90,137.50
30.90,137.60
30.90,137.70
30.90,138.00
30.90,138.20
30.90,138.30
30.90,138.40
30.90,138.50
30.90,138.60
30.90,141.60
30.90,144.30
30.90,144.40
30.90,146.40
30.90,146.50
30.90,147.40
30.90,148.80
30.90,149.30
30.90,149.40
30.90,149.50
30.90,149.60
30.90,149.70
31.00,125.00
31.00,128.70
31.00,129.10
31.00,129.30
31.00,129.50
31.00,129.70
31.00,129.80
31.00,131.40
31.00,131.50
31.00,131.70
31.00,131.80
31.00,131.90
31.00,132.00
31.00,132.40
31.00,132.80
31.00,133.60
31.00,133.80
31.00,133.90
31.00,134.00
31.00,134.70
31.00,134.80
31.00,135.00
31.00,135.10
31.00,135.20
31.00,135.30
31.00,135.40
31.00,135.60
31.00,135.70
31.00,135.90
31.00,137.60
31.00,137.70
31.00,138.00
31.00,138.10
31.00,138.20
31.00,138.30
31.00,138.40
31.00,141.60
31.00,141.90
31.00,142.10
31.00,144.40
31.00,146.50
31.00,147.40
31.00,147.50
31.00,148.80
31.00,148.90
31.00,149.30
31.00,149.40
31.10,125.00
31.10,125.30
31.10,125.50
31.10,125.60
31.10,127.70
31.10,127.80
31.10,127.90
31.10,128.00
31.10,128.50
31.10,128.60
31.10,129.80
31.10,129.90
31.10,130.00
31.10,131.50
31.10,131.60
31.10,131.70
31.10,131.80
31.10,131.90
31.10,132.30
31.10,132.40
31.10,133.00
31.10,133.30
31.10,133.40
31.10,133.50
31.10,133.60
31.10,133.80
31.10,133.90
31.10,134.00
31.10,134.60
31.10,134.70
31.10,134.90
31.10,135.00
31.10,135.10
31.10,135.20
31.10,135.70
31.10,135.90
31.10,136.00
31.10,137.70
31.10,137.80
31.10,137.90
31.10,138.00
31.10,138.10
31.10,138.30
31.10,144.40
31.10,144.50
31.10,146.50
31.10,146.60
31.10,147.40
31.10,148.80
31.10,149.20
31.10,149.30
31.20,125.00
31.20,125.10
31.20,128.00
31.20,129.80
31.20,129.90
31.20,131.50
31.20,132.20
31.20,132.30
31.20,133.00
31.20,133.10
31.20,133.20
31.20,133.30
31.20,133.40
31.20,133.50
31.20,133.60
31.20,133.70
31.20,133.80
31.20,133.90
31.20,134.00
31.20,134.60
31.20,134.70
31.20,134.80
31.20,134.90
31.20,135.00
31.20,135.90
31.20,136.00
31.20,137.70
31.20,137.80
31.20,137.90
31.20,144.50
31.20,144.70
31.20,146.60
31.20,146.70
31.20,147.40
31.20,148.80
31.20,148.90
31.20,149.20
31.20,149.30
31.30,125.00
31.30,125.10
31.30,128.00
31.30,128.10
31.30,129.90
31.30,131.50
31.30,131.60
31.30,132.20
31.30,133.00
31.30,133.10
31.30,133.20
31.30,133.40
31.30,133.50
31.30,133.60
31.30,133.80
31.30,133.90
31.30,134.00
31.30,134.30
31.30,134.50
31.30,134.60
31.30,134.70
31.30,135.70
31.30,135.80
31.30,135.90
31.30,136.00
31.30,144.50
31.30,144.60
31.30,144.70
31.30,146.60
31.30,146.70
31.30,146.80
31.30,146.90
31.30,147.40
31.30,147.50
31.30,148.80
31.30,148.90
31.30,149.00
31.30,149.10
31.30,149.20
31.40,124.90
31.40,129.70
31.40,131.50
31.40,131.60
31.40,131.90
31.40,132.00
31.40,132.80
31.40,132.90
31.40,133.00
31.40,133.50
31.40,133.80
31.40,133.90
31.40,134.00
31.40,134.10
31.40,134.30
31.40,134.40
31.40,134.50
31.40,135.70
31.40,135.80
31.40,144.50
31.40,144.60
31.40,145.40
31.40,146.50
31.40,146.60
31.40,146.70
31.40,146.80
31.40,146.90
31.40,147.00
31.40,147.40
31.40,147.50
31.40,148.80
31.40,148.90
31.40,149.00
31.40,149.10
31.40,149.20
31.50,124.90
31.50,125.00
31.50,129.80
31.50,131.60
31.50,132.00
31.50,132.30
31.50,132.40
31.50,132.50
31.50,132.60
31.50,132.70
31.50,132.80
31.50,132.90
31.50,133.50
31.50,133.60
31.50,133.70
31.50,133.80
31.50,133.90
31.50,134.00
31.50,134.10
31.50,134.20
31.50,134.30
31.50,135.70
31.50,135.80
31.50,135.90
31.50,143.20
31.50,144.60
31.50,144.70
31.50,144.80
31.50,144.90
31.50,145.30
31.50,146.90
31.50,147.00
31.50,147.20
31.50,147.30
31.50,147.40
31.50,147.50
31.50,148.80
31.50,148.90
31.50,149.00
31.50,149.10
31.60,125.00
31.60,125.10
31.60,131.90
31.60,132.00
31.60,132.10
31.60,132.20
31.60,132.30
31.60,132.40
31.60,132.50
31.60,132.80
31.60,133.60
31.60,133.80
31.60,133.90
31.60,134.00
31.60,134.10
31.60,135.70
31.60,135.80
31.60,140.60
31.60,144.50
31.60,144.70
31.60,144.80
31.60,144.90
31.60,145.50
31.60,146.90
31.60,147.00
31.60,147.10
31.60,147.20
31.60,147.30
31.60,147.40
31.70,125.00
31.70,125.10
31.70,129.70
31.70,129.80
31.70,131.60
31.70,131.70
31.70,131.90
31.70,132.00
31.70,132.80
31.70,133.60
31.70,133.70
31.70,133.80
31.70,135.70
31.70,135.80
31.70,138.60
31.70,140.50
31.70,140.60
31.70,144.50
31.70,144.60
31.70,145.00
31.70,147.00
31.70,147.10
31.70,147.20
31.80,125.10
31.80,128.70
31.80,129.60
31.80,129.70
31.80,129.80
31.80,131.40
31.80,131.50
31.80,131.70
31.80,131.80
31.80,133.50
31.80,133.60
31.80,135.80
31.80,135.90
31.80,138.40
31.80,138.50
31.80,138.60
31.80,138.70
31.80,138.80
31.80,140.60
31.80,144.00
31.80,144.60
31.80,144.90
31.80,145.00
31.90,125.10
31.90,125.20
31.90,128.60
31.90,128.70
31.90,129.70
31.90,129.80
31.90,130.40
31.90,131.10
31.90,131.20
31.90,131.30
31.90,131.40
31.90,131.50
31.90,131.60
31.90,131.70
31.90,131.80
31.90,132.80
31.90,133.30
31.90,133.40
31.90,135.90
31.90,138.40
31.90,138.50
31.90,138.70
31.90,143.90
31.90,144.60
31.90,145.00
31.90,145.80
32.00,125.20
32.00,128.60
32.00,129.80
32.00,130.30
32.00,130.40
32.00,131.10
32.00,131.20
32.00,131.60
32.00,135.90
32.00,136.00
32.00,138.40
32.00,138.50
32.00,139.90
32.00,140.00
32.00,144.30
32.00,145.00
32.00,145.10
32.00,145.90
32.10,125.20
32.10,125.30
32.10,129.80
32.10,129.90
32.10,131.10
32.10,131.20
32.10,131.60
32.10,131.70
32.10,135.90
32.10,136.00
32.10,136.50
32.10,138.40
32.10,138.50
32.10,138.60
32.10,139.60
32.10,139.80
32.10,139.90
32.10,144.30
32.10,145.10
32.10,145.20
32.10,147.10
32.10,147.50
32.20,125.20
32.20,125.30
32.20,128.70
32.20,128.80
32.20,129.80
32.20,129.90
32.20,130.20
32.20,130.40
32.20,130.50
32.20,136.00
32.20,136.10
32.20,136.20
32.20,138.50
32.20,138.60
32.20,144.00
32.20,144.90
32.20,145.00
32.20,145.10
32.20,145.20
32.20,147.60
32.30,125.30
32.30,125.40
32.30,128.40
32.30,128.50
32.30,128.60
32.30,128.70
32.30,129.90
32.30,130.00
32.30,130.20
32.30,130.30
32.30,130.40
32.30,130.50
32.30,130.60
32.30,131.20
32.30,136.10
32.30,136.20
32.30,136.40
32.30,136.50
32.30,136.60
32.30,138.30
32.30,138.40
32.30,138.50
32.30,138.60
32.30,144.70
32.30,144.80
32.30,144.90
32.30,145.00
32.30,145.90
32.30,147.60
32.30,147.70
32.30,147.80
32.40,125.40
32.40,128.30
32.40,128.40
32.40,128.50
32.40,129.90
32.40,130.00
32.40,130.10
32.40,130.20
32.40,130.30
32.40,130.50
32.40,130.60
32.40,136.20
32.40,136.30
32.40,136.40
32.40,136.50
32.40,136.60
32.40,136.70
32.40,138.20
32.40,138.30
32.40,138.40
32.40,138.50
32.40,138.60
32.40,144.10
32.40,144.60
32.40,144.70
32.40,144.80
32.40,144.90
32.40,147.70
32.40,147.80
32.40,147.90
32.40,148.40
32.40,148.50
32.50,125.40
32.50,130.00
32.50,130.10
32.50,130.20
32.50,130.60
32.50,130.70
32.50,131.20
32.50,136.30
32.50,136.40
32.50,136.60
32.50,136.70
32.50,136.80
32.50,138.20
32.50,138.30
32.50,138.40
32.50,144.60
32.50,144.90
32.50,146.80
32.60,125.50
32.60,130.00
32.60,130.10
32.60,130.20
32.60,130.60
32.60,130.70
32.60,131.20
32.60,136.30
32.60,136.40
32.60,136.50
32.60,136.60
32.60,136.70
32.60,136.80
32.60,138.20
32.60,138.30
32.60,138.50
32.60,138.60
32.60,138.70
32.60,144.80
32.60,145.90
32.70,130.70
32.70,130.80
32.70,131.10
32.70,131.20
32.70,131.30
32.70,136.40
32.70,136.50
32.70,136.60
32.70,136.70
32.70,136.80
32.70,136.90
32.70,138.20
32.70,138.30
32.70,138.40
32.70,138.50
