1327678933873463,53.7426,162.675,2.42766
1327678933924482,53.7262,162.689,2.42819
1327678933974478,53.7046,162.705,2.43059
1327678934024476,53.6884,162.717,2.43049
1327678934074473,53.669,162.736,2.43539
1327678934124355,53.6473,162.751,2.4353
1327678934174468,53.6279,162.768,2.43395
1327678934224465,53.6121,162.781,2.43386
1327678934274463,53.5979,162.798,2.43626
1327678934325478,53.5736,162.814,2.43679
1327678934375480,53.5561,162.833,2.4367
1327678934425470,53.5388,162.846,2.4402
1327678934475470,53.5235,162.86,2.43918
1327678934525469,53.4978,162.875,2.43909
1327678934575466,53.4833,162.892,2.44212
1327678934625466,53.4583,162.91,2.43969
1327678934675462,53.4433,162.923,2.43976
1327678934726475,53.4224,162.943,2.44218
1327678934776474,53.4015,162.957,2.44272
1327678934826468,53.3836,162.967,2.45013
1327678934876467,53.3659,162.984,2.45489
1327678934926465,53.3416,163.001,2.46481
1327678934976462,53.322,163.01,2.47379
1327678935026460,53.2996,163.022,2.48496
1327678935076459,53.2799,163.033,2.49488
1327678935127471,53.2541,163.05,2.50105
1327678935177470,53.2354,163.063,2.50597
1327678935227467,53.2157,163.079,2.5084
1327678935277466,53.1952,163.094,2.50832
1327678935327463,53.1774,163.109,2.50825
1327678935377461,53.1557,163.121,2.50817
1327678935427459,53.1408,163.135,2.50997
1327678935477456,53.121,163.152,2.50865
1327678935528469,53.101,163.166,2.50952
1327678935578469,53.0829,163.183,2.50679
1327678935628464,53.0582,163.196,2.50922
1327678935678464,53.0403,163.207,2.50931
1327678935728458,53.0252,163.223,2.50924
1327678935778455,53.0031,163.242,2.51167
1327678935828446,52.9819,163.259,2.51723
1327678935879472,52.9629,163.265,2.52842
1327678935929466,52.9336,163.274,2.54335
1327678935979464,52.9142,163.281,2.56329
1327678936029468,52.8956,163.292,2.5826
1327678936079464,52.8666,163.301,2.60254
1327678936129457,52.8465,163.31,2.62341
1327678936179452,52.819,163.312,2.64679
1327678936229458,52.7928,163.321,2.66861
1327678936280462,52.7725,163.33,2.68824
1327678936330476,52.7454,163.334,2.7088
1327678936380471,52.7193,163.341,2.72875
1327678936430471,52.6936,163.342,2.74791
1327678936480459,52.6751,163.35,2.7677
1327678936530463,52.6414,163.352,2.78796
1327678936580459,52.6203,163.358,2.8079
1327678936630453,52.6008,163.363,2.82785
1327678936681461,52.5719,163.366,2.84999
1327678936731474,52.551,163.363,2.86978
1327678936781470,52.5243,163.366,2.89192
1327678936831458,52.4916,163.37,2.91437
1327678936881455,52.4664,163.371,2.93432
1327678936931455,52.4481,163.365,2.95459
1327678936981453,52.4173,163.362,2.9772
1327678937031448,52.3948,163.362,2.99715
1327678937082461,52.3668,163.366,3.0168
1327678937132460,52.3404,163.361,3.03925
1327678937182459,52.3193,163.361,3.05796
1327678937232455,52.2961,163.363,3.07323
1327678937282455,52.2728,163.359,3.08569
1327678937332454,52.244,163.353,3.09533
1327678937382451,52.2219,163.359,3.10311
1327678937432447,52.1967,163.355,3.11244
1327678937483458,52.1738,163.356,3.1199
1327678937533458,52.1475,163.356,3.12987
1327678937583456,52.1225,163.351,3.13811
1327678937633454,52.093,163.346,-3.13636
1327678937683452,52.0774,163.342,-3.1289
1327678937733449,52.0482,163.344,-3.11893
1327678937783448,52.0196,163.339,-3.10959
1327678937833445,52.0023,163.334,-3.10025
1327678937884456,51.9805,163.328,-3.08747
1327678937934458,51.956,163.322,-3.07125
1327678937984454,51.9384,163.316,-3.05097
1327678938034451,51.9117,163.31,-3.02631
1327678938084449,51.88,163.303,-2.99853
1327678938134445,51.866,163.286,-2.97106
1327678938184442,51.8408,163.275,-2.94437
1327678938235454,51.817,163.266,-2.9194
1327678938285461,51.794,163.252,-2.89692
1327678938335454,51.7617,163.24,-2.87711
1327678938385463,51.7425,163.229,-2.86338
1327678938435452,51.7243,163.225,-2.85435
1327678938485444,51.7035,163.217,-2.84937
1327678938535442,51.6746,163.204,-2.84721
1327678938585440,51.6527,163.201,-2.84723
1327678938636456,51.6396,163.201,-2.84694
1327678938686456,51.6107,163.188,-2.84665
1327678938736450,51.5888,163.191,-2.84668
1327678938786448,51.5617,163.181,-2.8467
1327678938836444,51.5338,163.179,-2.84797
1327678938886443,51.5104,163.167,-2.84799
1327678938936443,51.4761,163.155,-2.84801
1327678938986441,51.4693,163.165,-2.85271
1327678939037454,51.4371,163.17,-2.85273
1327678939087452,51.4066,163.163,-2.85337
1327678939137450,51.3794,163.164,-2.85339
1327678939187447,51.3593,163.178,-2.85325
1327678939237445,51.3301,163.175,-2.85295
1327678939287443,51.3047,163.172,-2.85171
1327678939337448,51.2818,163.173,-2.84641
1327678939387443,51.2627,163.164,-2.83767
1327678939438460,51.2371,163.156,-2.82393
1327678939488457,51.2178,163.153,-2.80645
1327678939538452,51.1952,163.145,-2.7863
1327678939588451,51.1728,163.129,-2.76131
1327678939638448,51.1496,163.117,-2.73444
1327678939688449,51.1347,163.105,-2.7082
1327678939738446,51.1119,163.086,-2.68571
1327678939788440,51.0929,163.072,-2.66572
1327678939839452,51.0643,163.049,-2.65072
1327678939889453,51.0502,163.039,-2.64151
1327678939939446,51.026,163.025,-2.63527
1327678939989444,51.0098,163.02,-2.63215
1327678940039442,50.9887,163.011,-2.63091
1327678940089439,50.9682,162.997,-2.62841
1327678940139444,50.9463,162.982,-2.62701
1327678940190448,50.9194,162.964,-2.62404
1327678940240456,50.9047,162.966,-2.62155
1327678940290449,50.8813,162.942,-2.6128
1327678940340450,50.8629,162.926,-2.6003
1327678940390440,50.8494,162.917,-2.58281
1327678940440446,50.8358,162.904,-2.56156
1327678940490439,50.8089,162.874,-2.53531
1327678940540435,50.7997,162.858,-2.50547
1327678940591446,50.7888,162.842,-2.47531
1327678940641449,50.7727,162.824,-2.44469
1327678940691444,50.7543,162.792,-2.41844
1327678940741442,50.7354,162.767,-2.39329
1327678940791444,50.7262,162.753,-2.37454
1327678940841437,50.7099,162.73,-2.36204
1327678940891436,50.7024,162.718,-2.35204
1327678940941488,50.6823,162.699,-2.34642
1327678940992446,50.6654,162.68,-2.3436
1327678941042446,50.6442,162.659,-2.3411
1327678941092442,50.6256,162.644,-2.3411
1327678941142440,50.6112,162.627,-2.34126
1327678941192439,50.5947,162.606,-2.34126
1327678941242440,50.5811,162.593,-2.34063
1327678941292435,50.56,162.575,-2.34188
1327678941342438,50.5474,162.558,-2.34188
1327678941393441,50.5328,162.542,-2.34157
1327678941443441,50.5138,162.523,-2.34156
1327678941493440,50.5051,162.515,-2.34156
1327678941543447,50.4845,162.492,-2.34093
1327678941593437,50.468,162.477,-2.34093
1327678941643442,50.4527,162.463,-2.34093
1327678941693432,50.4314,162.437,-2.33967
1327678941744449,50.4143,162.42,-2.33936
1327678941794442,50.3996,162.401,-2.33498
1327678941844456,50.388,162.386,-2.32779
1327678941894439,50.3704,162.365,-2.31716
1327678941944434,50.3522,162.338,-2.30778
1327678941994436,50.3482,162.329,-2.30278
1327678942044430,50.3245,162.304,-2.29715
1327678942094434,50.3047,162.282,-2.29589
1327678942145446,50.2932,162.269,-2.29511
1327678942195443,50.2743,162.251,-2.2926
1327678942245444,50.2598,162.232,-2.29369
1327678942295439,50.2437,162.217,-2.29368
1327678942345437,50.2247,162.192,-2.29305
1327678942395438,50.2104,162.17,-2.29305
1327678942445430,50.1952,162.153,-2.29273
1327678942495424,50.1767,162.134,-2.29272
1327678942546443,50.1647,162.119,-2.29271
1327678942596440,50.1482,162.106,-2.29271
1327678942646440,50.1377,162.086,-2.2927
1327678942696444,50.1154,162.062,-2.29113
1327678942746434,50.0966,162.046,-2.29112
1327678942796431,50.0802,162.022,-2.29111
1327678942846426,50.0676,162.005,-2.29267
1327678942896419,50.0563,161.991,-2.29266
1327678942947437,50.0411,161.972,-2.29265
1327678942997436,50.0238,161.954,-2.29295
1327678943047427,50.005,161.933,-2.29295
1327678943097427,49.9881,161.914,-2.29262
1327678943147427,49.9769,161.895,-2.29324
1327678943197417,49.9602,161.875,-2.29323
1327678943247414,49.9411,161.853,-2.29291
1327678943297421,49.9269,161.837,-2.2929
1327678943348436,49.9123,161.821,-2.29289
1327678943398442,49.902,161.803,-2.29288
1327678943448434,49.8802,161.783,-2.29162
1327678943498425,49.8665,161.767,-2.29161
1327678943548423,49.8465,161.741,-2.2916
1327678943598415,49.8296,161.726,-2.29158
1327678943648413,49.8155,161.706,-2.29157
1327678943699428,49.8,161.688,-2.29156
1327678943749437,49.7836,161.673,-2.29155
1327678943799429,49.7676,161.653,-2.29154
1327678943849426,49.7533,161.634,-2.29137
1327678943899420,49.7317,161.613,-2.29073
1327678943949419,49.7138,161.587,-2.29197
1327678943999416,49.7001,161.577,-2.29196
1327678944049413,49.6729,161.544,-2.29319
1327678944100435,49.6487,161.518,-2.29333
1327678944150437,49.6262,161.492,-2.29332
1327678944200435,49.5955,161.46,-2.29346
1327678944250432,49.58,161.441,-2.29657
1327678944300423,49.5535,161.408,-2.29656
1327678944350418,49.5309,161.38,-2.29717
1327678944400415,49.5095,161.358,-2.29715
1327678944450416,49.4827,161.332,-2.29495
1327678944501435,49.4594,161.304,-2.29602
1327678944551422,49.4302,161.272,-2.29601
1327678944601421,49.4055,161.245,-2.29599
1327678944651419,49.3872,161.225,-2.29629
1327678944701420,49.3652,161.2,-2.29627
1327678944751415,49.3516,161.182,-2.29672
1327678944801412,49.3335,161.161,-2.2967
1327678944851413,49.323,161.148,-2.29606
1327678944902443,49.3014,161.129,-2.29463
1327678944952421,49.2817,161.11,-2.29461
1327678945002425,49.2716,161.096,-2.29397
1327678945052421,49.2544,161.073,-2.29364
1327678945102419,49.2349,161.052,-2.29362
1327678945152419,49.2208,161.033,-2.2936
1327678945202413,49.2073,161.016,-2.29342
1327678945252406,49.1947,161.003,-2.29278
1327678945303423,49.172,160.98,-2.29026
1327678945353418,49.1565,160.965,-2.28898
1327678945403415,49.1422,160.946,-2.28318
1327678945453415,49.129,160.923,-2.27566
1327678945503413,49.1163,160.909,-2.26314
1327678945553409,49.1007,160.88,-2.24937
1327678945603410,49.0925,160.867,-2.2381
1327678945654424,49.0723,160.84,-2.22933
1327678945704419,49.0569,160.823,-2.22555
1327678945754416,49.0445,160.804,-2.22303
1327678945804414,49.0349,160.785,-2.22286
1327678945854411,49.0161,160.762,-2.22158
1327678945904407,49.0034,160.742,-2.21969
1327678945954403,48.9926,160.723,-2.21935
1327678946004410,48.9771,160.703,-2.2187
1327678946055414,48.9611,160.68,-2.21868
1327678946105415,48.9489,160.668,-2.21803
1327678946155414,48.9315,160.645,-2.21676
1327678946205415,48.9156,160.62,-2.21643
1327678946255408,48.9018,160.602,-2.2164
1327678946305408,48.8866,160.589,-2.21638
1327678946355407,48.8708,160.567,-2.21635
1327678946405403,48.8623,160.544,-2.21774
1327678946456413,48.8479,160.528,-2.21771
1327678946506414,48.829,160.506,-2.21769
1327678946556414,48.821,160.49,-2.21767
1327678946606410,48.8011,160.472,-2.2178
1327678946656410,48.7876,160.447,-2.21777
1327678946706410,48.7714,160.428,-2.21869
1327678946756407,48.7548,160.404,-2.21866
1327678946806403,48.747,160.394,-2.21882
1327678946857415,48.7307,160.367,-2.21888
1327678946907412,48.7163,160.355,-2.219
1327678946957409,48.6967,160.329,-2.21881
1327678947007411,48.6752,160.308,-2.21892
1327678947057405,48.6679,160.298,-2.22013
1327678947107406,48.652,160.275,-2.22025
1327678947157404,48.6329,160.255,-2.22036
1327678947207402,48.6246,160.236,-2.22172
1327678947258413,48.613,160.219,-2.22245
1327678947308413,48.5953,160.194,-2.22256
1327678947358412,48.5763,160.171,-2.22266
1327678947408410,48.5619,160.158,-2.22338
1327678947458406,48.5546,160.135,-2.22333
1327678947508403,48.5337,160.118,-2.22343
1327678947558394,48.5254,160.105,-2.22477
1327678947609410,48.5059,160.076,-2.22486
1327678947659409,48.4966,160.064,-2.22511
1327678947709411,48.4778,160.041,-2.2252
1327678947759404,48.4662,160.022,-2.22513
1327678947809407,48.4425,159.999,-2.22397
1327678947859402,48.4327,159.98,-2.22405
1327678947909398,48.4197,159.962,-2.22476
1327678947959395,48.4059,159.941,-2.22484
1327678948010414,48.3934,159.928,-2.22492
1327678948060410,48.379,159.905,-2.22499
1327678948110409,48.3615,159.886,-2.22475
1327678948160403,48.3539,159.873,-2.22483
1327678948210402,48.338,159.846,-2.2249
1327678948260398,48.3104,159.828,-2.22371
1327678948310399,48.2905,159.807,-2.22394
1327678948360392,48.2898,159.791,-2.23181
1327678948411406,48.2692,159.77,-2.24047
1327678948461408,48.2433,159.747,-2.2499
1327678948511403,48.2231,159.732,-2.25965
1327678948561405,48.214,159.717,-2.26783
1327678948611402,48.1968,159.7,-2.27023
1327678948661395,48.1776,159.678,-2.27153
1327678948711393,48.167,159.664,-2.27409
1327678948761391,48.1518,159.644,-2.27414
1327678948812406,48.1306,159.624,-2.27418
1327678948862403,48.1151,159.603,-2.27423
1327678948912403,48.0957,159.585,-2.27427
1327678948962398,48.0844,159.568,-2.27431
1327678949012401,48.067,159.551,-2.27436
1327678949062397,48.0529,159.531,-2.27502
1327678949112392,48.0451,159.519,-2.27506
1327678949162389,48.0239,159.497,-2.27509
1327678949213404,48.0113,159.478,-2.27512
1327678949263402,47.9919,159.458,-2.27453
1327678949313402,47.9715,159.438,-2.27456
1327678949363400,47.9589,159.417,-2.27443
1327678949413398,47.9472,159.402,-2.27445
1327678949463396,47.933,159.384,-2.27417
1327678949513389,47.9114,159.363,-2.27419
1327678949563391,47.8991,159.346,-2.27405
1327678949614399,47.8781,159.322,-2.27407
1327678949664404,47.8658,159.306,-2.27346
1327678949714396,47.8499,159.29,-2.27347
1327678949764398,47.8336,159.268,-2.27348
1327678949814394,47.8152,159.249,-2.27224
1327678949864391,47.8002,159.232,-2.27178
1327678949914383,47.7868,159.209,-2.27179
1327678949965402,47.7717,159.198,-2.27289
1327678950015397,47.7551,159.18,-2.27289
1327678950065397,47.7395,159.155,-2.2718
1327678950115396,47.7181,159.138,-2.2718
1327678950165390,47.7039,159.12,-2.27179
1327678950215392,47.6904,159.102,-2.27179
1327678950265388,47.6723,159.08,-2.27147
1327678950315388,47.6558,159.064,-2.27146
1327678950366398,47.6468,159.048,-2.27145
1327678950416398,47.6287,159.02,-2.27144
1327678950466396,47.6101,159.008,-2.27142
1327678950516392,47.5981,158.986,-2.2714
1327678950566395,47.5826,158.97,-2.27139
1327678950616395,47.5662,158.951,-2.27074
1327678950666385,47.5514,158.934,-2.27072
1327678950716382,47.5296,158.915,-2.2707
1327678950767396,47.5156,158.895,-2.26942
1327678950817394,47.4966,158.875,-2.26939
1327678950867393,47.4849,158.86,-2.27124
1327678950917392,47.4718,158.84,-2.26996
1327678950967387,47.4539,158.824,-2.26992
1327678951017384,47.4371,158.804,-2.26989
1327678951067388,47.4226,158.785,-2.26985
1327678951117387,47.4048,158.764,-2.26981
1327678951168393,47.3917,158.743,-2.27008
1327678951218392,47.369,158.729,-2.27004
1327678951268398,47.3592,158.71,-2.27
1327678951318388,47.3459,158.69,-2.26995
1327678951368390,47.3293,158.671,-2.26928
1327678951418387,47.3062,158.653,-2.26923
1327678951468383,47.2912,158.638,-2.26918
1327678951518385,47.2762,158.617,-2.2685
1327678951569390,47.2603,158.597,-2.26844
1327678951619390,47.2518,158.575,-2.26838
1327678951669386,47.2256,158.556,-2.26582
1327678951719384,47.2101,158.539,-2.26686
1327678951769383,47.1913,158.522,-2.26679
1327678951819380,47.1753,158.499,-2.26423
1327678951869378,47.1629,158.479,-2.26541
1327678951920386,47.1532,158.468,-2.26534
1327678951970390,47.1366,158.441,-2.26527
1327678952020387,47.1195,158.427,-2.26395
1327678952070382,47.1013,158.407,-2.26387
1327678952120381,47.0891,158.386,-2.26364
1327678952170379,47.0734,158.369,-2.26356
1327678952220379,47.0612,158.354,-2.26348
1327678952270375,47.0442,158.337,-2.2634
1327678952321383,47.0222,158.316,-2.26081
1327678952371392,47.0097,158.292,-2.26198
1327678952421387,46.9929,158.273,-2.26189
1327678952471381,46.9796,158.257,-2.2618
1327678952521379,46.9607,158.24,-2.26202
1327678952571376,46.9448,158.217,-2.26193
1327678952621379,46.9317,158.202,-2.26183
1327678952671373,46.9193,158.181,-2.26173
1327678952722383,46.902,158.16,-2.26101
1327678952772384,46.8785,158.138,-2.26091
1327678952822385,46.8624,158.124,-2.25955
1327678952872384,46.8462,158.105,-2.25945
1327678952922378,46.8356,158.082,-2.25934
1327678952972376,46.8243,158.065,-2.25923
1327678953022375,46.798,158.042,-2.25912
1327678953072369,46.7834,158.024,-2.25901
1327678953123383,46.7683,158.005,-2.25952
1327678953173379,46.7561,157.988,-2.25877
1327678953223381,46.7355,157.967,-2.25709
1327678953273384,46.7231,157.945,-2.25681
1327678953323376,46.7085,157.926,-2.25669
1327678953373373,46.6978,157.911,-2.25657
1327678953423375,46.6803,157.892,-2.25456
1327678953473375,46.6614,157.871,-2.25256
1327678953524381,46.6545,157.852,-2.25243
1327678953574382,46.6381,157.828,-2.25167
1327678953624368,46.6168,157.813,-2.25154
1327678953674380,46.5998,157.793,-2.2489
1327678953724375,46.5893,157.778,-2.24814
1327678953774372,46.571,157.758,-2.24737
1327678953824374,46.5523,157.735,-2.24723
1327678953874335,46.5388,157.72,-2.24646
1327678953925375,46.5254,157.702,-2.24631
1327678953975374,46.5151,157.68,-2.24617
1327678954025372,46.4954,157.662,-2.2457
1327678954075373,46.4823,157.645,-2.24555
1327678954125375,46.4617,157.62,-2.2454
1327678954175367,46.4467,157.604,-2.24524
1327678954225370,46.4341,157.58,-2.24508
1327678954276380,46.4115,157.569,-2.24492
1327678954326374,46.3974,157.546,-2.24539
1327678954376373,46.3822,157.528,-2.24585
1327678954426372,46.3689,157.514,-2.24616
1327678954476375,46.3457,157.487,-2.24615
1327678954526369,46.3253,157.471,-2.24658
1327678954576365,46.3135,157.453,-2.24811
1327678954626368,46.3082,157.433,-2.24808
1327678954677379,46.2907,157.414,-2.24867
1327678954727375,46.2749,157.395,-2.24864
1327678954777373,46.2602,157.376,-2.24924
1327678954827373,46.2505,157.356,-2.24983
1327678954877371,46.2313,157.335,-2.24933
1327678954927369,46.2183,157.317,-2.2493
1327678954977361,46.1988,157.301,-2.24802
1327678955027359,46.1825,157.28,-2.24783
1327678955078377,46.1662,157.262,-2.2478
1327678955128374,46.1485,157.242,-2.24715
1327678955178370,46.1328,157.219,-2.24774
1327678955228370,46.1186,157.201,-2.24771
1327678955278362,46.1062,157.185,-2.24784
1327678955328359,46.0958,157.16,-2.24781
1327678955378373,46.076,157.142,-2.24778
1327678955428358,46.0644,157.124,-2.24775
1327678955479374,46.047,157.106,-2.24773
1327678955529375,46.0261,157.088,-2.2452
1327678955579370,46.0138,157.069,-2.24517
1327678955629371,46.0028,157.049,-2.24389
1327678955679370,45.9909,157.028,-2.24402
1327678955729357,45.9806,157.004,-2.244
1327678955779357,45.9612,156.99,-2.24256
1327678955830372,45.9431,156.971,-2.24191
1327678955880373,45.928,156.954,-2.24188
1327678955930373,45.9162,156.936,-2.24186
1327678955980371,45.9005,156.913,-2.24058
1327678956030365,45.8903,156.893,-2.23931
1327678956080374,45.8688,156.872,-2.23928
1327678956130373,45.849,156.852,-2.23801
1327678956180355,45.8373,156.839,-2.23798
1327678956231373,45.8282,156.815,-2.23858
1327678956281370,45.8047,156.794,-2.23856
1327678956331370,45.7922,156.775,-2.23853
1327678956381375,45.7785,156.756,-2.23851
1327678956431364,45.7544,156.742,-2.23848
1327678956481358,45.7409,156.714,-2.23846
